collectTime,inverter_state,pv1_i,pv1_u,mppt_power,active_power,efficiency,a_i,b_i,c_i,a_u,b_u,c_u,ab_u,bc_u,ca_u,inv_temperature,global_tilted_irradiance,diffuse_radiation,temperature_2m,wind_speed_10m,precipitation
2023-04-26 12:00:00+00:00,1,5.562714672180088,410.03121236219044,2.280886641058946,2.249329642172887,98.61645912962126,3.246627686011802,3.246627686011802,3.246627686011802,230,230,230,400,400,400,54.004000000000005,737.0,332.0,19.004,11.885453,0.0
2023-04-26 12:15:00+00:00,1,5.670713366222628,409.9336380946093,2.3246161608073708,2.2928370514106717,98.6329308927431,3.309425222099748,3.309425222099748,3.309425222099748,230,230,230,400,400,400,54.1165,778.75,280.25,19.1165,12.186428,0.0
2023-04-26 12:30:00+00:00,1,5.85289830411353,409.6991452659664,2.3979274325239377,2.3657766311185227,98.65922542236507,3.4147044370470128,3.4147044370470128,3.4147044370470128,230,230,230,400,400,400,54.229,820.5,228.5,19.229,12.487404,0.0
2023-04-26 12:45:00+00:00,1,6.10705747567419,409.3223451639511,2.499755087993999,2.467080253327621,98.69287856145142,3.56092362092778,3.56092362092778,3.56092362092778,230,230,230,400,400,400,54.341499999999996,862.25,176.75,19.3415,12.788379,0.0
2023-04-26 13:00:00+00:00,1,6.42246873875279,408.81060830766666,2.6255733519265005,2.5922351675638113,98.7302512672812,3.7415691794894532,3.7415691794894532,3.7415691794894532,230,230,230,400,400,400,54.454,904.0,125.0,19.454,13.089354,0.0
2023-04-26 13:15:00+00:00,1,6.403118136003882,408.9770687553904,2.6187284861573468,2.585413346664203,98.72781238416857,3.731722729157572,3.731722729157572,3.731722729157572,230,230,230,400,400,400,54.441502,894.5,132.0,19.441502,13.186911,0.0
2023-04-26 13:30:00+00:00,1,6.419297033600372,409.07144603320444,2.625951120051564,2.592585115394403,98.72937449587768,3.7420742856749394,3.7420742856749394,3.7420742856749394,230,230,230,400,400,400,54.429,885.0,139.0,19.429,13.284468,0.0
2023-04-26 13:45:00+00:00,1,6.470260206238185,409.09609462834885,2.6469581816012564,2.613468346469842,98.7347803465805,3.7722166333823233,3.7722166333823233,3.7722166333823233,230,230,230,400,400,400,54.4165,875.5,146.0,19.4165,13.382026,0.0
2023-04-26 14:00:00+00:00,1,6.555019641135271,409.05229600333,2.6813458345533068,2.647660180537242,98.74370349464165,3.8215682948895746,3.8215682948895746,3.8215682948895746,230,230,230,400,400,400,54.404001,866.0,153.0,19.404001,13.479583,0.0
2023-04-26 14:15:00+00:00,1,6.387141550045137,409.4090136875392,2.61495332228668,2.581617588011595,98.72518817100972,3.7262440234579173,3.7262440234579173,3.7262440234579173,230,230,230,400,400,400,54.329,835.5,170.0,19.329,13.370868,0.0
2023-04-26 14:30:00+00:00,1,6.251690857352957,409.6962203374116,2.5612941149754582,2.5282368008170244,98.70935110633513,3.649195493817068,3.649195493817068,3.649195493817068,230,230,230,400,400,400,54.254002,805.0,187.0,19.254002,13.262152,0.0
2023-04-26 14:45:00+00:00,1,6.1469671967782045,409.92103429149677,2.519771151059224,2.4869262935604803,98.69651426539522,3.589568912604754,3.589568912604754,3.589568912604754,230,230,230,400,400,400,54.179,774.5,204.0,19.179,13.153437,0.0
2023-04-26 15:00:00+00:00,1,6.070839743283531,410.0901586908694,2.4895916337099804,2.4568991549948644,98.68683368499283,3.546228471270123,3.546228471270123,3.546228471270123,230,230,230,400,400,400,54.104,744.0,221.0,19.104,13.044722,0.0
2023-04-26 15:15:00+00:00,1,5.758043400174482,411.04165390870065,2.3667956824857974,2.3346837752546343,98.64323281182276,3.369825765289787,3.369825765289787,3.369825765289787,230,230,230,400,400,400,53.954,706.5,222.75,18.954,13.1618395,0.0
2023-04-26 15:30:00+00:00,1,5.472627369243358,411.8867943141357,2.254102943593449,2.222508413966412,98.59835462631224,3.207914577699291,3.207914577699291,3.207914577699291,230,230,230,400,400,400,53.804,669.0,224.5,18.804,13.278957,0.0
2023-04-26 15:45:00+00:00,1,5.211558774140396,412.6397386607055,2.1504962505762,2.1193643963048823,98.55234091838214,3.059039011793831,3.059039011793831,3.059039011793831,230,230,230,400,400,400,53.653999999999996,631.5,226.25,18.654,13.396075,0.0
2023-04-26 16:00:00+00:00,1,4.971557523658679,413.31340477664764,2.0548113671463275,2.0240958800390745,98.50519188289726,2.92153075301543,2.92153075301543,2.92153075301543,230,230,230,400,400,400,53.504000000000005,594.0,228.0,18.504,13.513193,0.0
2023-04-26 16:15:00+00:00,1,4.529022781770968,413.9984746507872,1.8750085233118459,1.8450965068286234,98.40469970609047,2.6631674122458597,2.6631674122458597,2.6631674122458597,230,230,230,400,400,400,53.2665,548.25,220.0,18.2665,13.269428,0.0
2023-04-26 16:30:00+00:00,1,4.109070064357948,414.53230648084184,1.7033422912696814,1.6741662351428652,98.28712900065035,2.416450816319789,2.416450816319789,2.416450816319789,230,230,230,400,400,400,53.028999999999996,502.5,212.0,18.029,13.025663,0.0
2023-04-26 16:45:00+00:00,1,3.708818282201571,414.9067658655979,1.5388137986514563,1.5103167031436566,98.14811281697804,2.179954387803946,2.179954387803946,2.179954387803946,230,230,230,400,400,400,52.7915,456.74997,204.0,17.7915,12.7818985,0.0
2023-04-26 17:00:00+00:00,1,3.3254300755291313,415.1071625711205,1.3804098429815648,1.3525446296650347,97.98138114863455,1.9522300150702263,1.9522300150702263,1.9522300150702263,230,230,230,400,400,400,52.554,410.99997,196.0,17.554,12.538134,0.0
2023-04-26 17:15:00+00:00,1,2.9519693741334208,414.8993124025169,1.2247700635612448,1.1975269205343866,97.77565243980214,1.7284812248308792,1.7284812248308792,1.7284812248308792,230,230,230,400,400,400,52.3915,369.99997,180.25,17.3915,12.1761265,0.0
2023-04-26 17:30:00+00:00,1,2.582317733226082,414.44469736936014,1.0702278914584153,1.04358892926421,97.51090749859789,1.5062908730850124,1.5062908730850124,1.5062908730850124,230,230,230,400,400,400,52.229,329.0,164.5,17.229,11.814118,0.0
2023-04-26 17:45:00+00:00,1,2.210797647437977,413.6453624389735,0.9144861941537118,0.8884493701743486,97.15284668638893,1.282366207578784,1.282366207578784,1.282366207578784,230,230,230,400,400,400,52.066502,288.0,148.75,17.066502,11.45211,0.0
2023-04-26 18:00:00+00:00,1,1.8291097146817965,412.31130351621283,0.7541626107346197,0.7287501458885636,96.63037327966947,1.051860232251853,1.051860232251853,1.051860232251853,230,230,230,400,400,400,51.904001,247.0,133.0,16.904001,11.090103,0.0
2023-04-26 18:15:00+00:00,1,1.4007159885832001,410.1282373301479,0.5744731793977834,0.5497689336903823,95.69966943743162,0.7935231046455893,0.7935231046455893,0.7935231046455893,230,230,230,400,400,400,51.604,204.0,116.0,16.604,10.813354,0.0
2023-04-26 18:30:00+00:00,1,0.9394694246173356,405.6930896268175,0.3811362534829354,0.35730422107116677,93.74710954573739,0.5157242205450692,0.5157242205450692,0.5157242205450692,230,230,230,400,400,400,51.304,161.0,99.0,16.304,10.536604,0.0
2023-04-26 18:45:00+00:00,1,0.4252785591585766,394.22371952688786,0.1676548954265297,0.14522830604639028,86.62336144549548,0.20961900397459196,0.20961900397459196,0.20961900397459196,230,230,230,400,400,400,51.004002,118.0,82.0,16.004002,10.259855,0.0
2023-04-26 19:00:00+00:00,1,0.2793508587544353,387.72864807621147,0.10831233080378591,0.08651840663215939,79.87863061399031,0.12487856339733681,0.12487856339733681,0.12487856339733681,230,230,230,400,400,400,50.704,75.0,65.0,15.704,9.983106,0.0
2023-04-26 19:15:00+00:00,1,0.4309892149303991,395.4050608527351,0.170415316756427,0.14788897789449895,86.78150574098646,0.213459352993919,0.213459352993919,0.213459352993919,230,230,230,400,400,400,50.491501,57.0,49.5,15.491501,9.565141,0.0
2023-04-26 19:30:00+00:00,1,0.2960212689474995,389.5301891605136,0.11530922088865478,0.09335943419981974,80.96441332299847,0.13475273616664268,0.13475273616664268,0.13475273616664268,230,230,230,400,400,400,50.278999999999996,39.0,34.0,15.279,9.147175,0.0
2023-04-26 19:45:00+00:00,1,0.1610622299610552,379.3113383328921,0.06109273000140787,0.04004974297525607,65.5556609998164,0.05780682471934853,0.05780682471934853,0.05780682471934853,230,230,230,400,400,400,50.0665,21.0,18.5,15.0665,8.72921,0.0
2023-04-26 20:00:00+00:00,1,0.026079357128408635,346.4085008069576,0.009034111004861277,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.854,3.0,3.0,14.854,8.311245,0.0
2023-04-26 20:15:00+00:00,1,0.01955800218120349,341.25023619566707,0.0066741728638510635,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.7665,2.25,2.25,14.7665,8.035683,0.0
2023-04-26 20:30:00+00:00,1,0.013036939306736368,333.89677736596474,0.004352992021234949,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.679,1.5,1.5,14.679,7.7601194,0.0
2023-04-26 20:45:00+00:00,1,0.006516368633955835,321.1861872424805,0.002092967596206766,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.591499,0.75,0.75,14.591499,7.4845567,0.0
2023-04-26 21:00:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.504,0.0,0.0,14.504,7.208994,0.0
2023-04-26 21:15:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.3915,0.0,0.0,14.3915,6.456317,0.0
2023-04-26 21:30:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.278999999999996,0.0,0.0,14.279,5.7036395,0.0
2023-04-26 21:45:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.1665,0.0,0.0,14.1665,4.950962,0.0
2023-04-26 22:00:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.054001,0.0,0.0,14.054001,4.198285,0.0
2023-04-27 04:00:00+00:00,1,6.125251920594776e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,48.903999,0.0,0.0,13.903999,5.4119864,0.0
2023-04-27 04:15:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,48.528999,0.0,0.0,13.528999,5.6689587,0.0
2023-04-27 04:30:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,48.153999,0.0,0.0,13.153999,5.925931,0.0
2023-04-27 04:45:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.778999,0.0,0.0,12.778999,6.182904,0.0
2023-04-27 05:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.403999,0.0,0.0,12.403999,6.439876,0.0
2023-04-27 05:15:00+00:00,1,0.004339892627733073,318.1053884896358,0.0013805432303483356,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.616499,0.5,0.5,12.616499,5.5720663,0.0
2023-04-27 05:30:00+00:00,1,0.008683055113177624,330.45464956924025,0.0028693559346155114,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,47.8289995,1.0,1.0,12.8289995,4.704256,0.0
2023-04-27 05:45:00+00:00,1,0.013026954362584976,337.4861525149539,0.004396416706816698,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,48.0415,1.5,1.5,13.0415,3.836446,0.0
2023-04-27 06:00:00+00:00,1,0.017370750191872356,342.3365000644685,0.005946641824179776,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,48.254,2.0,2.0,13.254,2.968636,0.0
2023-04-27 06:15:00+00:00,1,0.13026844823453565,378.22810045745973,0.049271187725289343,0.02833693198361649,57.51217555705895,0.04090083827187274,0.04090083827187274,0.04090083827187274,230,230,230,400,400,400,48.6415,16.0,15.0,13.6415,2.406477,0.0
2023-04-27 06:30:00+00:00,1,0.24384011897114033,388.21920886579056,0.09466341807671635,0.07286002670528169,76.96745816449926,0.10516439007864425,0.10516439007864425,0.10516439007864425,230,230,230,400,400,400,49.028999999999996,30.0,28.0,14.029,1.844318,0.0
2023-04-27 06:45:00+00:00,1,0.35842893873298703,393.65386677579306,0.14109693769658418,0.11877336458024841,84.17855590576988,0.17143458503240996,0.17143458503240996,0.17143458503240996,230,230,230,400,400,400,49.4165,44.0,41.0,14.4165,1.282159,0.0
2023-04-27 07:00:00+00:00,1,0.4734327151221503,397.04779899974164,0.1879754175137215,0.16528609015177453,87.92963055379796,0.23856992160606946,0.23856992160606946,0.23856992160606946,230,230,230,400,400,400,49.804001,58.0,54.0,14.804001,0.71999997,0.0
2023-04-27 07:15:00+00:00,1,0.649275730887041,400.6048113024308,0.26010298165525086,0.2369728987630461,91.10733650763676,0.34204091722872654,0.34204091722872654,0.34204091722872654,230,230,230,400,400,400,50.254001,88.5,73.5,15.254001,0.71999997,0.0
2023-04-27 07:30:00+00:00,1,0.8270752381647832,402.77836159175035,0.3331280093411182,0.30965519104603034,92.95381425851465,0.44694876976597653,0.44694876976597653,0.44694876976597653,230,230,230,400,400,400,50.704,119.0,93.0,15.704,0.71999997,0.0
2023-04-27 07:45:00+00:00,1,1.0090029875045643,404.12123433408453,0.4077595327571234,0.3839974248173723,94.17251933288223,0.5542525414660825,0.5542525414660825,0.5542525414660825,230,230,230,400,400,400,51.153999999999996,149.5,112.5,16.154,0.71999997,0.0
2023-04-27 08:00:00+00:00,1,1.1967745836479269,404.90018455036017,0.4845742497842261,0.4605538967309717,95.04299845401395,0.664752290634894,0.664752290634894,0.664752290634894,230,230,230,400,400,400,51.604,180.0,132.0,16.604,0.71999997,0.0
2023-04-27 08:15:00+00:00,1,1.2657918364869323,404.61962279919373,0.5121642154216413,0.4880955575041424,95.3005975051021,0.7045052537881927,0.7045052537881927,0.7045052537881927,230,230,230,400,400,400,52.153999999999996,250.75,125.75,17.154,1.369759,0.0
2023-04-27 08:30:00+00:00,1,1.4574397583164689,405.0107519034372,0.5902787723697167,0.5659679405606683,95.88146602130875,0.8169043570885,0.8169043570885,0.8169043570885,230,230,230,400,400,400,52.704,321.5,119.5,17.704,2.019518,0.0
2023-04-27 08:45:00+00:00,1,1.7836707327698718,405.6217883119406,0.7234957123857849,0.6987544128114765,96.58031151384132,1.008565120835362,1.008565120835362,1.008565120835362,230,230,230,400,400,400,53.254002,392.25,113.25,18.254002,2.669277,0.0
2023-04-27 09:00:00+00:00,1,2.242539096614884,405.91401697029323,0.9102780529198801,0.8849356676126574,97.21597316051592,1.2772946147791724,1.2772946147791724,1.2772946147791724,230,230,230,400,400,400,53.804,463.0,107.0,18.804,3.319036,0.0
2023-04-27 09:15:00+00:00,1,2.5622828952303833,405.9608632897312,1.0401865761402382,1.0144090684217353,97.52183807118968,1.4641733718042158,1.4641733718042158,1.4641733718042158,230,230,230,400,400,400,54.079,503.0,116.25,19.079,3.7996967,0.0
2023-04-27 09:30:00+00:00,1,2.907414493538176,405.78862017166625,1.1797957155999603,1.1535426043254093,97.7747748252162,1.6649953328224425,1.6649953328224425,1.6649953328224425,230,230,230,400,400,400,54.354,543.0,125.5,19.354,4.2803574,0.0
2023-04-27 09:45:00+00:00,1,3.2809858638010154,405.4105747213507,1.3301463646961968,1.3033667736325127,97.98671847140668,1.8812478940238633,1.8812478940238633,1.8812478940238633,230,230,230,400,400,400,54.629002,583.0,134.75,19.629002,4.761018,0.0
2023-04-27 10:00:00+00:00,1,3.6863235874907057,404.8329644523875,1.4923453058546223,1.4649769374248685,98.16608339086235,2.1145120729471034,2.1145120729471034,2.1145120729471034,230,230,230,400,400,400,54.904001,623.0,144.0,19.904001,5.2416787,0.0
2023-04-27 10:15:00+00:00,1,3.6669877717944943,405.5695898108178,1.4872187264479775,1.4598037538015793,98.15662806291613,2.10704522555342,2.10704522555342,2.10704522555342,230,230,230,400,400,400,54.9165,612.25,183.25,19.9165,5.987518,0.0
2023-04-27 10:30:00+00:00,1,3.704497646831743,406.2019465220163,1.504774155029283,1.4772294976468732,98.16951551896678,2.1321971203031946,2.1321971203031946,2.1321971203031946,230,230,230,400,400,400,54.929,601.5,222.5,19.929,6.7333565,0.0
2023-04-27 10:45:00+00:00,1,3.792104040548636,406.7607215272344,1.542478975639904,1.514727215101101,98.20083378917434,2.1863204134686822,2.1863204134686822,2.1863204134686822,230,230,230,400,400,400,54.941502,590.75,261.75,19.941502,7.4791956,0.0
2023-04-27 11:00:00+00:00,1,3.922492901732777,407.2630640072793,1.5974864777064948,1.5694571506384678,98.2454106836467,2.265316271006756,2.265316271006756,2.265316271006756,230,230,230,400,400,400,54.954,580.0,301.0,19.954,8.225035,0.0
2023-04-27 11:15:00+00:00,1,4.233492571814915,405.7725771712472,1.717835191300669,1.6894236989223144,98.34608741733584,2.4384730683703286,2.4384730683703286,2.4384730683703286,230,230,230,400,400,400,55.329,640.75,272.25,20.329,7.8234057,0.0
2023-04-27 11:30:00+00:00,1,4.670268919385411,403.87304435203083,1.8861957264148552,1.8572004688624049,98.46276517614837,2.680637976592022,2.680637976592022,2.680637976592022,230,230,230,400,400,400,55.704,701.5,243.5,20.704,7.421777,0.0
2023-04-27 11:45:00+00:00,1,5.233588173347425,401.4132012258921,2.100831382561359,2.0710412081521974,98.5819816546704,2.9892904975736974,2.9892904975736974,2.9892904975736974,230,230,230,400,400,400,56.079,762.25,214.75,21.079,7.020148,0.0
2023-04-27 12:00:00+00:00,1,5.914602770227686,398.2816161591464,2.3556775502656473,2.3248844099899793,98.69281174445138,3.3556815998561973,3.3556815998561973,3.3556815998561973,230,230,230,400,400,400,56.454,823.0,186.0,21.454,6.618519,0.0
2023-04-27 12:15:00+00:00,1,5.574241177371745,401.04823473970185,2.2355395841982957,2.2051049365286173,98.63859947348716,3.1827948217404245,3.1827948217404245,3.1827948217404245,230,230,230,400,400,400,56.4165,797.75,201.75,21.4165,7.902358,0.0
2023-04-27 12:30:00+00:00,1,5.286073530769483,403.3258288696155,2.1320099882633365,2.10188078935256,98.58681717831357,3.033803598843009,3.033803598843009,3.033803598843009,230,230,230,400,400,400,56.379002,772.5,217.5,21.379002,9.186197,0.0
2023-04-27 12:45:00+00:00,1,5.04762081319131,405.20782971136623,2.0453354749191726,2.015454584433709,98.53907142119832,2.909058117155668,2.909058117155668,2.909058117155668,230,230,230,400,400,400,56.341501,747.25,233.25,21.341501,10.4700365,0.0
2023-04-27 13:00:00+00:00,1,4.854885444124755,406.7778805116741,1.9748600110880454,1.9451707021474616,98.49663729206677,2.807612071261526,2.807612071261526,2.807612071261526,230,230,230,400,400,400,56.304,722.0,249.0,21.304,11.753876,0.0
2023-04-27 13:15:00+00:00,1,5.103598146793401,406.7491971834187,2.0758844489549992,2.045705646533232,98.54621954333928,2.9527217642717476,2.9527217642717476,2.9527217642717476,230,230,230,400,400,400,56.254002,737.75,243.5,21.254002,11.999931,0.0
2023-04-27 13:30:00+00:00,1,5.398349810624913,406.6206942543296,2.1950807478240306,2.164314243474206,98.59838849298264,3.1239185277019357,3.1239185277019357,3.1239185277019357,230,230,230,400,400,400,56.204,753.5,238.0,21.204,12.245987,0.0
2023-04-27 13:45:00+00:00,1,5.742769071222679,406.3706533342146,2.333692819420281,2.3022265923920195,98.65165514645248,3.3229778571326185,3.3229778571326185,3.3229778571326185,230,230,230,400,400,400,56.153999999999996,769.25,232.5,21.154,12.4920435,0.0
2023-04-27 14:00:00+00:00,1,6.1382013117183245,405.98048952776827,2.491989973351395,2.459700818057334,98.7042822948988,3.550272323578361,3.550272323578361,3.550272323578361,230,230,230,400,400,400,56.104,785.0,227.0,21.104,12.738099,0.0
2023-04-27 14:15:00+00:00,1,5.732430155158698,406.88275002045873,2.332426945831176,2.3009177468248763,98.64908098996982,3.3210887012813237,3.3210887012813237,3.3210887012813237,230,230,230,400,400,400,56.0165,748.25,229.75,21.0165,12.735555,0.0
2023-04-27 14:30:00+00:00,1,5.365580282267824,407.635937583519,2.187203349041887,2.15637955657813,98.59072122958939,3.1124657936634734,3.1124657936634734,3.1124657936634734,230,230,230,400,400,400,55.929,711.5,232.5,20.929,12.73301,0.0
2023-04-27 14:45:00+00:00,1,5.034901936953049,408.25806197771215,2.055539307028281,2.0253171613196677,98.52972182992181,2.923293520705697,2.923293520705697,2.923293520705697,230,230,230,400,400,400,55.841499999999996,674.75,235.25,20.8415,12.730466,0.0
2023-04-27 15:00:00+00:00,1,4.737211450880255,408.7670739502523,1.9364160634599517,1.9067223779028024,98.46656479888453,2.752116695380166,2.752116695380166,2.752116695380166,230,230,230,400,400,400,55.754000000000005,638.0,238.0,20.754,12.7279215,0.0
2023-04-27 15:15:00+00:00,1,4.544960703373569,408.92516960944334,1.8585488264952916,1.8292063370568155,98.42121503507616,2.6402319277578044,2.6402319277578044,2.6402319277578044,230,230,230,400,400,400,55.716499999999996,610.5,233.75,20.7165,12.603292,0.0
2023-04-27 15:30:00+00:00,1,4.372862472137577,409.0421727896445,1.7886851669134507,1.7596526983990342,98.37688213379022,2.5398398977523344,2.5398398977523344,2.5398398977523344,230,230,230,400,400,400,55.679,583.0,229.5,20.679,12.478664,0.0
2023-04-27 15:45:00+00:00,1,4.218660578064876,409.12584780354683,1.7259630855961932,1.6972049589662905,98.33379248548825,2.449704349822889,2.449704349822889,2.449704349822889,230,230,230,400,400,400,55.6415,555.5,225.25,20.6415,12.354035,0.0
2023-04-27 16:00:00+00:00,1,4.080144259688971,409.18281934336414,1.6695249315071767,1.6410105143261335,98.29206400917286,2.3685946554729984,2.3685946554729984,2.3685946554729984,230,230,230,400,400,400,55.604,528.0,221.0,20.604,12.229406,0.0
2023-04-27 16:15:00+00:00,1,3.9696736130610315,409.3664157150448,1.6250510585373863,1.5967125830958955,98.25614861190905,2.304656099172195,2.304656099172195,2.304656099172195,230,230,230,400,400,400,55.4915,511.5,199.75,20.4915,12.124274,0.0
2023-04-27 16:30:00+00:00,1,3.874759342910688,409.53489766215114,1.5868491709643926,1.5586586327772782,98.22348974918758,2.249729953021739,2.249729953021739,2.249729953021739,230,230,230,400,400,400,55.379002,495.0,178.5,20.379002,12.019142,0.0
2023-04-27 16:45:00+00:00,1,3.7879694347232244,409.6938790139486,1.551907891298032,1.5238504391531265,98.19206717729632,2.1994886531244675,2.1994886531244675,2.1994886531244675,230,230,230,400,400,400,55.2665,478.50003,157.25,20.2665,11.91401,0.0
2023-04-27 17:00:00+00:00,1,3.691463387720003,409.8473899010953,1.5129366343724984,1.48502777422063,98.15531863544015,2.143452963000879,2.143452963000879,2.143452963000879,230,230,230,400,400,400,55.154001,462.00003,136.0,20.154001,11.808878,0.0
2023-04-27 17:15:00+00:00,1,3.265937312514119,410.16919902253926,1.3395868915317408,1.31234520223088,97.96641117697773,1.894207139444281,1.894207139444281,1.894207139444281,230,230,230,400,400,400,54.829,420.75003,121.0,19.829,11.480587,0.0
2023-04-27 17:30:00+00:00,1,2.835390799906143,410.21738569488235,1.1631266013608192,1.1365446094691798,97.71460889463457,1.6404608405576224,1.6404608405576224,1.6404608405576224,230,230,230,400,400,400,54.504002,379.50003,106.0,19.504002,11.152296,0.0
2023-04-27 17:45:00+00:00,1,2.388948650157617,409.8458912391176,0.9791007886483355,0.9531952133626537,97.35414621395158,1.3758187825629773,1.3758187825629773,1.3758187825629773,230,230,230,400,400,400,54.179,338.25003,91.0,19.179,10.824004,0.0
2023-04-27 18:00:00+00:00,1,1.9098575673781533,408.72824234315306,0.7806127266402426,0.7554412142083465,96.77541608369181,1.0903854709503165,1.0903854709503165,1.0903854709503165,230,230,230,400,400,400,53.854,297.00003,76.0,18.854,10.495713,0.0
2023-04-27 18:15:00+00:00,1,1.3937270235505637,406.5451264962931,0.5666129290906661,0.5422454886780789,95.69945563160842,0.7826639471378726,0.7826639471378726,0.7826639471378726,230,230,230,400,400,400,53.379000000000005,249.00002,69.75,18.379,10.463098,0.0
2023-04-27 18:30:00+00:00,1,0.8164751458954975,400.5812564112972,0.3270646397714156,0.30379380935028355,92.88494456710578,0.4384885940163201,0.4384885940163201,0.4384885940163201,230,230,230,400,400,400,52.903999999999996,201.0,63.5,17.904,10.430482,0.0
2023-04-27 18:45:00+00:00,1,0.16876554682857836,375.3453529243609,0.06334536373584551,0.042624054827589325,67.28835752737096,0.06152252382165516,0.06152252382165516,0.06152252382165516,230,230,230,400,400,400,52.429,153.0,57.25,17.429,10.397866,0.0
2023-04-27 19:00:00+00:00,1,0.10407039766393444,367.55550594026266,0.03825164766677176,0.018184563014627002,47.53929339996371,0.02624715587897653,0.02624715587897653,0.02624715587897653,230,230,230,400,400,400,51.954,104.999985,51.0,16.954,10.365251,0.0
2023-04-27 19:15:00+00:00,1,0.347627349721204,389.71175034350483,0.1354744629271241,0.11348540928314763,83.76885711973256,0.16380207899680035,0.16380207899680035,0.16380207899680035,230,230,230,400,400,400,51.591499999999996,80.249985,39.5,16.5915,10.534753,0.0
2023-04-27 19:30:00+00:00,1,0.24625200503927075,384.5237045763827,0.09468973323706245,0.07318882363938499,77.29330428690889,0.10563896757467743,0.10563896757467743,0.10563896757467743,230,230,230,400,400,400,51.229,55.499992,28.0,16.229,10.704256,0.0
2023-04-27 19:45:00+00:00,1,0.14490140751287595,375.84784359397156,0.05446088154744573,0.0337153175887702,61.907403315529855,0.0486638692142255,0.0486638692142255,0.0486638692142255,230,230,230,400,400,400,50.8665,30.749996,16.5,15.8665,10.873758,0.0
2023-04-27 20:00:00+00:00,1,0.043557313257675034,354.56292314478117,0.015443808312974193,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,50.504,5.9999995,5.0,15.504,11.043261,0.0
2023-04-27 20:15:00+00:00,1,0.03266567764245089,349.54347087001474,0.011418074341463323,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,50.354,4.4999995,3.75,15.354,11.242885,0.0
2023-04-27 20:30:00+00:00,1,0.021774829285592438,342.3224992489306,0.00745401398176281,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,50.2039995,2.9999998,2.5,15.2039995,11.442509,0.0
2023-04-27 20:45:00+00:00,1,0.010884779683411413,329.73002511278094,0.003589038678358333,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,50.053999,1.4999999,1.25,15.053999,11.642132,0.0
2023-04-27 21:00:00+00:00,1,1.2243341706167919e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.903999,0.0,0.0,14.903999,11.841756,0.0
2023-04-27 21:15:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.803999,0.0,0.0,14.803999,12.041586,0.0
2023-04-27 21:30:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.7039995,0.0,0.0,14.7039995,12.241416,0.0
2023-04-27 21:45:00+00:00,1,6.1215130493597946e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.604,0.0,0.0,14.604,12.441246,0.0
2023-04-27 22:00:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.504,0.0,0.0,14.504,12.641076,0.0
2023-04-28 04:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.454,0.0,0.0,14.454,1.1384199,0.0
2023-04-28 04:15:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.466499999999996,0.0,0.0,14.4665,1.0338149,0.0
2023-04-28 04:30:00+00:00,1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,230,230,230,400,400,400,49.479,0.0,0.0,14.479,0.92920995,0.0
